console,gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
Nintendo 64,10238,Road Rash 64,28C2373F6D831EEC81F6146A809E701B,Road Rash 64 (USA).z64,nointro,,usa,Road_Rash_64.zip,19044212
Nintendo 64,10258,Pokémon Stadium 2,1561C75D11CEDF356A8DDB1A4A5F9D5D,Pokemon Stadium 2 (USA).z64,nointro,,usa,Pokemon Stadium 2 (USA).zip,48975651
Nintendo 64,10077,Resident Evil 2,1add2c0217662b307cdfd876b35fbf7a,Resident Evil 2 (USA) (Rev 1).z64,nointro,,usa,Resident_Evil_2_(Biohazard_2).zip,65160025
Nintendo 64,10085,Cruis'n USA,00A3E885F8D899646228A21D946B2102,Cruis'n USA (USA).z64,nointro,,usa,Cruis'n USA (USA).zip,4582207
Nintendo 64,10116,Mortal Kombat 4,C70B91430866300CE38B49098019EF9D,Mortal Kombat 4 (USA).z64,nointro,,usa,Mortal_Kombat_4.zip,13674259
Nintendo 64,10148,Army Men: Sarge's Heroes,B8085C2EDB1C6D23E52ED8C06D92B4F8,Army Men - Sarge's Heroes (USA).z64,nointro,,usa,Army Men_ Sarge's Heroes.zip,5255661
Nintendo 64,10256,Mickey's Speedway USA,0BF64427CF68E49C70E9EC2C9D815209,Mickey's Speedway USA (USA).z64,nointro,,usa,Mickey's Speedway USA.zip,22491503
Nintendo 64,10309,Glover,87aa5740dff79291ee97832da1f86205,Glover (USA).z64,nointro,,usa,Glover (USA).zip,5837142
Nintendo 64,10120,Bomberman 64,093058ECE14C8CC1A887B2087EB5CFE9,Bomberman 64 (USA).z64,nointro,,usa,Bomberman 64 (USA).zip,5338172
Nintendo 64,10328,South Park,1730119B0455EF89C4E495DEC8E950A5,South Park (USA).z64,nointro,,usa,South_Park.zip,14062615
Nintendo 64,10157,Harvest Moon 64,6DA848A70D83ECE130D274124760928E,Harvest Moon 64 (USA).z64,nointro,,usa,Harvest Moon 64 (USA).zip,6561688
Nintendo 64,10093,Hexen,EB98F1B8C6898AF7417F6882946DA9B3,Hexen (USA).z64,nointro,,usa,Hexen.zip,7834582
Nintendo 64,16231,Donald Duck: Goin' Quackers,0e0e920ab13ef13508f5a98cc4cd2ff8,"Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It).z64",nointro,,usa,"Donald Duck - Goin' Quackers (USA) (En,Fr,De,Es,It).n64.zip",11761469
Nintendo 64,10080,Doom 64,B67748B64A2CC7EFD2F3AD4504561E0E,Doom 64 (USA).z64,nointro,,usa,Doom 64 (USA).zip,7306335
Nintendo 64,10166,Cruis'n World,aada4cbd938e58a447b399a1d46f03e6,Cruis'n World (USA).z64,nointro,,usa,Cruis'n World (USA).zip,11132055
Nintendo 64,10081,Mystical Ninja Starring Goemon,643CCE1AB06F97E9590241D27E5C2363,Mystical Ninja Starring Goemon (USA).z64,nointro,,usa,Mystical Ninja Starring Goemon (USA).zip,13318408
Nintendo 64,30,Jet Force Gemini,772CC6EAB2620D2D3CDC17BBC26C4F68,Jet Force Gemini (USA).z64,nointro,,usa,Jet Force Gemini (USA).zip,29786319
Nintendo 64,10912,Hot Wheels: Turbo Racing,4311A1AEF1898678331F7E3486055307,Hot Wheels - Turbo Racing (USA).z64,nointro,,usa,Hot Wheels - Turbo Racing (USA).zip,11337205
Nintendo 64,10331,WWF No Mercy,66b8ec24557a50514a814f15429bd559,WWF No Mercy (USA) (Rev 1).z64,nointro,,usa,WWF No Mercy (USA) (Rev 1).zip,25911528
Nintendo 64,10135,007: The World Is Not Enough,9d58996a8aa91263b5cd45c385f45fe4,007 - The World Is Not Enough (USA).z64,nointro,,usa,007 - The World Is Not Enough (USA).zip,26574277
Nintendo 64,10329,Rampage 2: Universal Tour,8113D0EA2008402D4631F241F625D16B,Rampage 2 - Universal Tour (USA).z64,nointro,,usa,Rampage_2_–_Universal_Tour.zip,10954559
Nintendo 64,10871,Magical Tetris Challenge,79FCC98002D1F4C79DEAF55784222DF8,Magical Tetris Challenge (USA).z64,nointro,,usa,Magical Tetris Challenge (USA).zip,11432575
Nintendo 64,10199,Snowboard Kids,EB31F4F9C1FE26A3A663F74E9790516E,Snowboard Kids (USA).z64,nointro,,usa,Snowboard Kids (USA).zip,4795442
Nintendo 64,10448,WCW/nWo Revenge,C1384F3637D7A381B29341FED3EF3CEB,WCW-nWo Revenge (USA).z64,nointro,,usa,WCW-nWo_Revenge.zip,12072504
Nintendo 64,10298,Tarzan,EAE7E0EE5328ED9F13B9CF9990189928,Tarzan (USA).z64,nointro,,usa,Tarzan.zip,14755850
Nintendo 64,10115,Mega Man 64,3620674ACB51E436D5150738AC1C0969,Mega Man 64 (USA).z64,nointro,,usa,Mega Man 64 (USA).zip,28139096
Nintendo 64,10118,Toy Story 2: Buzz Lightyear to the Rescue!,B44E9C2D9D2F2DE3AF4793B824CCF936,Toy Story 2 - Buzz Lightyear to the Rescue! (USA).z64,nointro,,usa,Toy Story 2 - Buzz Lightyear to the Rescue! (USA).zip,10024598
Nintendo 64,10285,Bomberman Hero,EF2453BFF7AD0C4BFA9AB0BD6324EBF3,Bomberman Hero (USA).z64,nointro,,usa,Bomberman_Hero.zip,9792140
Nintendo 64,10182,Turok: Dinosaur Hunter,AE5107EFDD3C210E1EDD4ACD9B3CAC31,Turok - Dinosaur Hunter (USA).z64,nointro,,usa,Turok - Dinosaur Hunter (USA).zip,7587355
Nintendo 64,10337,Spider-Man,7F1991B8861E7E532EC21ECF2AF82191,Spider-Man (USA).z64,nointro,,usa,Spider-Man (USA).zip,28795082
Nintendo 64,10136,1080° Snowboarding,FA27089C425DBAB99F19245C5C997613,"1080 Snowboarding (Japan, USA) (En,Ja).z64",nointro,,usa,"1080 Snowboarding (Japan, USA) (En,Ja).zip",11827167
Nintendo 64,10129,Fighting Force 64,E7008D17FD71D9C2BDA1362C885388B2,Fighting Force 64 (USA).z64,nointro,,usa,Fighting_Force_64.zip,10268053
Nintendo 64,10124,Tony Hawk's Pro Skater,aff424a1883dc7bb92c7b2ebe9342f85,Tony Hawk's Pro Skater (USA) (Rev 1).z64,nointro,,usa,Tony_Hawk’s_Pro_Skater.zip,12047738
Nintendo 64,10269,Rayman 2: The Great Escape,5dbbfd5ace8222fa8fe51be113453c13,"Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It).z64",nointro,,europe,"Rayman 2 - The Great Escape (Europe) (En,Fr,De,Es,It).zip",19075576
Nintendo 64,10347,Quake 64,097605021951024C3ECB2D502C0C2A9F,Quake (USA).z64,nointro,,usa,Quake 64 (U) [!].zip,11578923
Nintendo 64,10216,Quest 64,EA552E33973468233A0712C251ABDB6B,Quest 64 (USA).z64,nointro,,usa,Quest 64 (USA).zip,6999927
Nintendo 64,10168,LEGO Racers,26B5EAA13DC5B5E35307FE8C0CF5B6BA,"LEGO Racers (USA) (En,Fr,De,Es,It,Nl,Sv,No,Da,Fi).z64",nointro,,usa,LEGO_Racers.zip,10487976
Nintendo 64,10685,Sesame Street: Elmo's Letter Adventure,15df97a59b2354b130dec3fb86bba513,Sesame Street - Elmo's Letter Adventure (USA).z64,nointro,,usa,Elmo's Letter Adventure (USA).zip,5608126
Nintendo 64,10198,Goemon's Great Adventure,29BC5C1A24D3979D376AD421000AC9CB,Goemon's Great Adventure (USA).z64,nointro,,usa,Goemon's Great Adventure (USA).zip,14710516
Nintendo 64,10186,Ridge Racer 64,990F97D56456FC23E52BD263E709E21E,RR64 - Ridge Racer 64 (USA).z64,nointro,,usa,RR64 - Ridge Racer 64 (USA).zip,18768632
Nintendo 64,10159,Castlevania: Legacy of Darkness,25258460F98F567497B24844ABE3A05B,Castlevania - Legacy of Darkness (USA).z64,nointro,,usa,Castlevania - Legacy of Darkness (USA).zip,13727606
Nintendo 64,10326,Bust-A-Move '99,8567382d3cd5bc0406b7b4c780f621dc,Bust-A-Move '99 (USA).z64,nointro,,usa,Bust-A-Move '99 (USA).zip,7051080
Nintendo 64,10170,Beetle Adventure Racing!,CF97C336479DDBF1217E4DDE89D9D2D3,"Beetle Adventure Racing! (USA) (En,Fr,De).z64",nointro,,usa,"Beetle Adventure Racing! (USA) (En,Fr,De).zip",12799387
Nintendo 64,22859,Clay Fighter 63 1/3,3207bf22e305c488109b09a03706f36f,Clay Fighter 63 1-3 (USA).z64,nointro,,usa,Clay Fighter 63 1-3 (USA).zip,10306820
Nintendo 64,10457,Cruis'n Exotica,DB7A03B77D44DB81B8A3FCDFC4B72D8C,Cruis'n Exotica (USA).z64,nointro,,usa,Cruis’n_Exotica.zip,14345595
Nintendo 64,10586,Clay Fighter: Sculptor's Cut,30e7e083b978408d5b7760d0ce4dc61d,Clay Fighter - Sculptor's Cut (USA).z64,nointro,,usa,Clay Fighter - Sculptor's Cut (USA).zip,14180401
Nintendo 64,10459,Sesame Street: Elmo's Number Journey,f733453ed26afa0aca8d3eb3b5b6d8ea,Sesame Street - Elmo's Number Journey (USA).z64,nointro,,usa,Elmo's Number Journey (USA).zip,6173446
Nintendo 64,10271,Re-Volt,3FC4D3187435443455F8355B2D3F8934,Re-Volt (USA).z64,nointro,,usa,Re-Volt (USA).zip,10325958
Nintendo 64,10119,Sin and Punishment,a0657bc99e169153fd46aeccfde748f3,Tsumi to Batsu - Hoshi no Keishousha (Japan).z64,nointro,,japan,Tsumi to Batsu - Hoshi no Keishousha (Japan).zip,25369276
Nintendo 64,10407,Buck Bumble,41417FCE2B37EAAE787C5A845A0015C4,Buck Bumble (USA).z64,nointro,,usa,Buck_Bumble.zip,5281363
Nintendo 64,10114,Mortal Kombat Trilogy,3DCB15043063BD656A0223C519218CFB,Mortal Kombat Trilogy (USA) (Rev 2).z64,nointro,,usa,Mortal Kombat Trilogy (USA) (Rev 2).zip,10661445
Nintendo 64,10158,Destruction Derby 64,7FCCB47498EEC06E96AE9372247D1E90,Destruction Derby 64 (USA).z64,nointro,,usa,Destruction Derby 64 (USA).zip,10287462
Nintendo 64,10272,StarCraft 64,559F71B861F639B6376D891E3023414B,StarCraft 64 (USA).z64,nointro,,usa,StarCraft 64 (USA)(1).zip,26971970
Nintendo 64,10137,A Bug's Life,7fd6bffb80f920e01ef869829d485ea3,"Bug's Life, A (USA).z64",nointro,,usa,"Bug's Life, A (USA).zip",11249484
Nintendo 64,10489,Namco Museum 64,E61251D2819E3BF3A9C0B95329F60F70,Namco Museum 64 (USA).z64,nointro,,usa,Namco Museum 64 (USA).zip,3059370
Nintendo 64,10394,Ms. Pac-Man Maze Madness,08bea3310e778a6584eb64cd3f15f86e,Ms. Pac-Man - Maze Madness (USA).z64,nointro,,usa,Ms._Pac-Man_–_Maze_Madness.zip,10407980
Nintendo 64,10452,Bio F.R.E.A.K.S.,B90AB8F7605D971CC7A6D9BA5E67D1AF,Bio F.R.E.A.K.S. (USA).z64,nointro,,usa,Bio_F.R.E.A.K.S..zip,12610730
Nintendo 64,10683,Hybrid Heaven,C47E95BB32AB132C41D67BD243F9E02A,Hybrid Heaven (USA).z64,nointro,,usa,Hybrid Heaven (USA).zip,11666425
Nintendo 64,10646,Scooby-Doo! Classic Creep Capers,01cd9938dae5dcdd4b264ae7f26c6d4d,Scooby-Doo! - Classic Creep Capers (USA) (Rev 1).z64,nointro,,usa,Scooby-Doo!_Classic_Creep_Capers.zip,10207215
Nintendo 64,10172,Tetrisphere,3F88078E2D9DBF6C9372F6373CF9AE09,Tetrisphere (USA).z64,nointro,,usa,Tetrisphere (USA).zip,6648409
Nintendo 64,10614,Shadowgate 64: Trials of the Four Towers,407a1a18bd7dbe0485329296c3f84eb8,"Shadowgate 64 - Trials of the Four Towers (USA) (En,Es).z64",nointro,,usa,Shadowgate_64_–_Trials_Of_The_Four_Towers.zip,13355983
Nintendo 64,10392,South Park Rally,1C494719032FF99382B167C43FB11762,South Park Rally (USA).z64,nointro,,usa,South_Park_Rally.zip,14115471
Nintendo 64,10121,Duke Nukem 64,C7F1A43764A26DA2E43F2A36A5F76E4C,Duke Nukem 64 (USA).z64,nointro,,usa,Duke_Nukem_64.zip,7474182
Nintendo 64,10607,Chameleon Twist,397BE52D4FB7DF1E26C6275E05425571,Chameleon Twist (USA).z64,nointro,,usa,Chameleon Twist (USA).zip,6083662
Nintendo 64,10530,WCW vs. nWo: World Tour,203c3bbfdd10c5a0b7c5d0cdb085d853,WCW vs. nWo - World Tour (USA).z64,nointro,,usa,WCW vs. nWo - World Tour (USA)(1).zip,8144785
Nintendo 64,10627,South Park: Chef's Luv Shack,6af573eb055648a8542aa82d9524fb2f,South Park - Chef's Luv Shack (USA).z64,nointro,,usa,South Park - Chef's Luv Shack (USA).zip,14214426
Nintendo 64,10171,Tetris 64,7C8EFCF4FBA28F9F5B5EA10A71283BF3,Tetris 64 (Japan) (En).z64,nointro,,japan,Tetris_64.zip,6742290
Nintendo 64,10127,Duke Nukem: Zero Hour,026789D47DB5FE202A76F89797B33AC7,Duke Nukem - Zero Hour (USA).z64,nointro,,usa,Duke Nukem - Zero Hour (USA).zip,24960332
Nintendo 64,10223,Gex 3: Deep Cover Gecko,6770DDEC84EB21A5E0D0F55DFD52A01A,Gex 3 - Deep Cover Gecko (USA).z64,nointro,,usa,Gex_3_–_Deep_Cover_Gecko.zip,26555932
Nintendo 64,10587,Monopoly,D51506EDB0A941A00EB45850703B32CB,Monopoly (USA).z64,nointro,,usa,Monopoly.zip,2870001
Nintendo 64,10255,Shadow Man,b457298b87b85bbf950f24867daa9475,Shadow Man (USA).z64,nointro,,usa,Shadow Man (USA).zip,30137769
Nintendo 64,10429,Fighters Destiny,d61d97a7658c419a25a9bac96b0a3df8,Fighters Destiny (USA).z64,nointro,,usa,Fighters_Destiny_(Fighting_Cup).zip,8890764
Nintendo 64,10330,Bomberman 64: The Second Attack!,AEC1FDB0F1CAAD86C9F457989A4CE482,Bomberman 64 - The Second Attack! (USA).z64,nointro,,usa,Bomberman 64 - The Second Attack! (USA).zip,11470499
Nintendo 64,10517,Top Gear Rally,6f7030284b6bc84a49e07da864526b52,Top Gear Rally (USA).z64,nointro,,usa,Top_Gear_Rally.zip,5519973
Nintendo 64,10486,Mission: Impossible,EEBDFBD7CB57202D70CFFFCAAF55E93E,Mission - Impossible (USA).z64,nointro,,usa,Mission_Impossible.zip,11794561
Nintendo 64,10515,Tom and Jerry in Fists of Furry,a63a9af85be8bb47c1741b8a37115354,Tom and Jerry in Fists of Furry (USA).z64,nointro,,usa,Tom_And_Jerry_In_Fists_Of_Furry.zip,8155668
Nintendo 64,10149,Army Men: Sarge's Heroes 2,6EEA5C4A6256092ED8F9BA8861C689C6,Army Men - Sarge's Heroes 2 (USA).z64,nointro,,usa,Army_Men_–_Sarge’s_Heroes_2.zip,4983507
Nintendo 64,10333,San Francisco Rush 2049,AF5BE0ADFF51A8E9C6D771282C295810,San Francisco Rush 2049 (USA).z64,nointro,,usa,San Francisco Rush 2049 (USA).zip,11403302
Nintendo 64,10087,Rampage: World Tour,4645672A0CF00ADA9B5E37CFDE8B024E,Rampage - World Tour (USA).z64,nointro,,usa,Rampage_–_World_Tour.zip,10405479
Nintendo 64,10532,Wipeout 64,73C6D87DBE50F73F3B44E0F237A546D7,Wipeout 64 (USA).z64,nointro,,usa,Wipeout 64 (USA).zip,6034467
Nintendo 64,10926,Mortal Kombat Mythologies: Sub-Zero,deec4faec416f4e02d934c2e42c0caad,Mortal Kombat Mythologies - Sub-Zero (USA).z64,nointro,,usa,Mortal_Kombat_Mythologies__Sub-Zero.zip,13742095
Nintendo 64,10360,San Francisco Rush: Extreme Racing,F015FC28E1D62A36B4EBF4C79CA8F285,"San Francisco Rush - Extreme Racing (USA) (En,Fr,De).z64",nointro,,usa,"San Francisco Rush - Extreme Racing (USA) (En,Fr,De).zip",7949859
Nintendo 64,10265,Body Harvest,3B8585ED03E8DDB89D7DE456317545E7,Body Harvest (USA).z64,nointro,,usa,Body Harvest (USA).zip,7122897
Nintendo 64,10473,Killer Instinct Gold,8E33AD20C31FEB61D7230FAD28846C5C,Killer Instinct Gold (USA).z64,nointro,,usa,Killer Instinct Gold (USA).zip,12065797
Nintendo 64,10520,Turok 2: Seeds of Evil,166221365DB70D446C4206083D422DD1,Turok 2 - Seeds of Evil (USA) (Rev 1).z64,nointro,,usa,Turok 2 - Seeds of Evil (USA) (Rev 1).zip,29547145
Nintendo 64,10165,Indiana Jones and the Infernal Machine,70DE1EAB508596B6BBEFD168B5D07194,Indiana Jones and the Infernal Machine (USA).z64,nointro,,usa,Indiana Jones and the Infernal Machine (USA).zip,27482731
Nintendo 64,10126,Tony Hawk's Pro Skater 3,9D4891BF26881C4541171B0235015FD4,Tony Hawk's Pro Skater 3 (USA).z64,nointro,,usa,Tony_Hawk’s_Pro_Skater_3.zip,15127795
Nintendo 64,11530,Dance Dance Revolution: Disney Dancing Museum,0b86fa9259e2b751111a1701091644b1,Dance Dance Revolution - Disney Dancing Museum (Japan).z64,nointro,,japan,Dance Dance Revolution - Disney Dancing Museum (Japan).zip,20614789
Nintendo 64,10466,Forsaken 64,5cdee5503a57d14533c66b35a5848899,Forsaken 64 (USA).z64,nointro,,usa,Forsaken 64 (USA).zip,7003277
Nintendo 64,10125,Tony Hawk's Pro Skater 2,29974692808C112B306FBD259273DC96,Tony Hawk's Pro Skater 2 (USA).z64,nointro,,usa,Tony_Hawk’s_Pro_Skater_2.zip,15372528
Nintendo 64,10332,WWF WrestleMania 2000,D9030CA30E4D1AF805ACCE1BFED988CC,WWF WrestleMania 2000 (USA).z64,nointro,,usa,WWF_WrestleMania_2000.zip,22365198
Nintendo 64,15805,~Prototype~ Tamiya Racing 64,cecab8df02c02f38c9cf1bdd57b1da00,Tamiya Racing 64 (USA) (Proto).z64,nointro,,usa,Tamiya Racing 64 (USA) (Proto).zip,7894941
Nintendo 64,10430,Rugrats: Scavenger Hunt,8C432235A57D34BC4A9B8B290E21E01E,Rugrats - Scavenger Hunt (USA).z64,nointro,,usa,Rugrats - Scavenger Hunt (USA).zip,12988856
Nintendo 64,10325,WWF War Zone,2322da2b9e7dc74678cd683b7a246b49,WWF War Zone (USA).z64,nointro,,usa,WWF War Zone (USA).zip,11344744
Nintendo 64,10574,Custom Robo,A06D2E83CF2628915E8847F609474661,Custom Robo (Japan).z64,nointro,,japan,Custom Robo (Japan).zip,11599188
Nintendo DS,7212,Pokémon HeartGold Version | Pokémon SoulSilver Version,258cea3a62ac0d6eb04b5a0fd764d788,Pokemon - HeartGold Version (USA).nds,nointro,,usa,Pokemon.-.HeartGold.Version.USA.zip,60576232
Nintendo DS,5522,Castlevania: Dawn of Sorrow,"cc0f25b8783fb83cb4588d1c111bdc18
",Castlevania - Dawn of Sorrow (USA).nds,nointro,,usa,Castlevania.-.Dawn.of.Sorrow.USA.zip,24674694
Nintendo DS,14806,Sonic Rush,bd4dcf6ad27de0e3212b8c67864df0ec,"Sonic Rush (USA) (En,Ja,Fr,De,Es,It).nds",nointro,,usa,Sonic.Rush.USA.En.Ja.Fr.De.Es.It.zip,44996519
Nintendo DS,14763,Kirby Super Star Ultra,c0c84468ce0c9c7b3b97246ec443df1f,Kirby Super Star Ultra (USA).nds,nointro,,usa,Kirby.Super.Star.Ultra.USA.zip,63315502
Nintendo DS,11732,Pokémon Platinum Version,d66ad7a2a0068b5d46e0781ca4953ae9,Pokemon - Platinum Version (USA).nds,nointro,,usa,Pokemon.-.Platinum.Version.USA.zip,50714151
Nintendo DS,9983,Super Mario 64 DS,9b40c229313a024f5125513eaf73c084,"Super Mario 64 DS (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,New.Super.Mario.Bros.Europe.EnFrDeEsIt.zip,17117026
Nintendo DS,9878,Tetris DS,dd12d68dff6cc5fc571374117b6ad1c4,"Tetris DS (USA, Australia).nds",nointro,,usa,Tetris.DS.USA.zip,6996716
Nintendo DS,16211,Pokémon White Version,77c34ba77f8fa44e7caf04f695db0560,"Pokemon - White Version (USA, Europe) (NDSi Enhanced).nds",nointro,,usa,Pokemon.-.White.Version.USA.Europe.NDSi.Enhanced.zip,110798062
Nintendo DS,12711,Mario Kart DS,8cbf438d5a7c0d9acbe56a9b627ca6c5,"Mario Kart DS (USA, Australia) (En,Fr,De,Es,It).nds",nointro,,usa,Mario.Kart.DS.USA.En.Fr.De.Es.It.zip,19310901
Nintendo DS,12747,Phoenix Wright: Ace Attorney,6580f4f45f6378a08914a7784f93e7fe,Phoenix Wright - Ace Attorney (USA).nds,nointro,,usa,Phoenix.Wright.-.Ace.Attorney.USA.zip,38655460
Nintendo DS,14700,Kirby: Squeak Squad,80d8fbf4b3ed69441f4f6e4ec8b8aed9,Kirby - Squeak Squad (USA).nds,nointro,,usa,Kirby.-.Squeak.Squad.USA.zip,14044126
Nintendo DS,14853,Pokémon Mystery Dungeon: Explorers of Sky,55f8c2296cc23bf0aa4615bea1e1181e,"Pokemon Mystery Dungeon - Explorers of Sky (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Pokemon.Mystery.Dungeon.-.Explorers.of.Sky.Europe.EnFrDeEsIt.zip,65800070
Nintendo DS,9407,Castlevania: Portrait of Ruin,9d45cdbb61f211198acce8d2baac379b,"Castlevania - Portrait of Ruin (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Castlevania.-.Portrait.of.Ruin.Europe.EnFrDeEsIt.zip,27990102
Nintendo DS,9518,Professor Layton and the Curious Village,fc519507f2e6f07c1f212ea00744e21a,"Professor Layton and the Curious Village (USA, Australia).nds",nointro,,usa,Professor.Layton.and.the.Curious.Village.USA.Australia.zip,53330146
Nintendo DS,7010,Castlevania: Order of Ecclesia,deaebf0c01c2a27b3a3f9db7bd2e014b,"Castlevania - Order of Ecclesia (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Castlevania.-.Order.of.Ecclesia.Europe.EnFrDeEsIt.zip,30366349
Nintendo DS,12718,Plants vs. Zombies,76cf05a94a00998e28878ffe3e82a3ba,Plants vs. Zombies (USA).nds,nointro,,usa,Plants.vs.Zombies.USA.zip,25169183
Nintendo DS,5323,Mario & Luigi: Bowser's Inside Story,b128e8292f69780efffcdb3da03577e6,"Mario & Luigi - Bowser's Inside Story (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Mario.Luigi.-.Bowsers.Inside.Story.Europe.EnFrDeEsIt.zip,65709205
Nintendo DS,5853,Pokémon Black Version 2,a7825c7d4f9ae72532297323bfeba902,"Pokemon - Black Version 2 (USA, Europe) (NDSi Enhanced).nds",nointro,,usa,Pokemon.-.Black.Version.2.USA.Europe.NDSi.Enhanced.zip,154068254
Nintendo DS,9594,Animal Crossing: Wild World,19bfd960234b03f0113f7dc13cf7af10,"Animal Crossing - Wild World (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Animal.Crossing.-.Wild.World.Europe.EnFrDeEsIt.zip,28714806
Nintendo DS,14811,Sonic & Sega All-Stars Racing,57f307c3bc4903783f28ad237fed9630,"Sonic & SEGA All-Stars Racing (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Sonic.SEGA.All-Stars.Racing.Europe.EnFrDeEsIt.zip,51605859
Nintendo DS,14323,The Legend of Zelda: Phantom Hourglass,e727e333ba706ac1f67352a287c419a3,"Legend of Zelda, The - Phantom Hourglass (USA) (En,Fr,Es).nds",nointro,,usa,Legend.of.Zelda.The.-.Phantom.Hourglass.USA.EnFrEs.zip,48211868
Nintendo DS,9852,Pokémon Diamond Version,7a07da9e059739c85da7f021e8949b8c,Pokemon - Diamond Version (USA) (Rev 5).nds,nointro,,usa,Pokemon.-.Diamond.Version.USA.Rev.5.zip,27881076
Nintendo DS,14808,Sonic Colors,a7e1c4de56014e8e48e0f976f39f1a44,"Sonic Colors (USA) (En,Ja,Fr,De,Es,It).nds",nointro,,usa,Sonic.Colors.USA.EnJaFrDeEsIt.zip,50812498
Nintendo DS,16197,Pokémon White Version 2,b24b5463d801b87fac81381238667315,"Pokemon - White Version 2 (USA, Europe) (NDSi Enhanced).nds",nointro,,usa,Pokemon.-.White.Version.2.USA.Europe.NDSi.Enhanced.zip,153759810
Nintendo DS,1199,WarioWare: Touched!,e08a2e48488c7370f0dfce6ac7dddc1e,"WarioWare - Touched! (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,WarioWare.-.Touched.Europe.EnFrDeEsIt.zip,23442375
Nintendo DS,16298,Ace Attorney Investigations: Miles Edgeworth,97e1dd782b500833d354dd340736013e,Ace Attorney Investigations - Miles Edgeworth (USA).nds,nointro,,usa,Ace.Attorney.Investigations.-.Miles.Edgeworth.USA.zip,29672325
Nintendo DS,16274,Resident Evil: Deadly Silence,aabe32cc33b3e445268889b9f3eef2ca,Resident Evil - Deadly Silence (USA).nds,nointro,,usa,Resident.Evil.-.Deadly.Silence.USA.zip,109418953
Nintendo DS,17492,Pokémon Mystery Dungeon: Blue Rescue Team,89f431748ac9c1328106c676adc6d085,"Pokemon Mystery Dungeon - Blue Rescue Team (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Pokemon.Mystery.Dungeon.-.Blue.Rescue.Team.Europe.EnFrDeEsIt.zip,13624650
Nintendo DS,9093,Dragon Quest IX: Sentinels of the Starry Skies,ebb3e9ee86d520f624ffc701a912779b,"Dragon Quest IX - Sentinels of the Starry Skies (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Dragon.Quest.IX.-.Sentinels.of.the.Starry.Skies.Europe.EnFrDeEsIt.zip,182657615
Nintendo DS,17565,Drawn To Life: SpongeBob SquarePants Edition,24e279292467f8dd61d398c0f7779bb4,"Drawn to Life - SpongeBob SquarePants Edition (Europe) (En,Fr,De,It,Nl).nds",nointro,,europe,Drawn.to.Life.-.SpongeBob.SquarePants.Edition.Europe.EnFrDeItNl.zip,16183221
Nintendo DS,14807,Sonic Rush Adventure,0e2af67715835703fa53a657e3030931,"Sonic Rush Adventure (USA) (En,Ja,Fr,De,Es,It).nds",nointro,,usa,Sonic.Rush.Adventure.USA.EnJaFrDeEsIt.zip,41399363
Nintendo DS,16153,Digimon World DS,2282f2a94f672c03413fe9288e36d58d,Digimon World DS (USA).nds,nointro,,usa,Digimon.World.DS.USA.zip,26325292
Nintendo DS,14860,Pokémon Conquest,22d1e61f6bc137b752f8728e31fa3485,"Pokemon Conquest (USA, Australia) (NDSi Enhanced).nds",nointro,,usa,Pokemon.Conquest.Europe.NDSi.Enhanced.zip,75300529
Nintendo DS,9252,Super Princess Peach,d68d66fa38112e6ab59518caf2aca179,"Super Princess Peach (Europe) (En,Fr,De,Es,It).nds",nointro,,europe,Super.Princess.Peach.Europe.EnFrDeEsIt.zip,13292049
Nintendo DS,9770,Dragon Quest IV: Chapters of the Chosen,fef0aa768a5a6ab490674476f04fae50,"Dragon Quest IV - Chapters of the Chosen (USA) (En,Fr,Es).nds",nointro,,usa,Dragon.Quest.IV.-.Chapters.of.the.Chosen.USA.EnFrEs.zip,62922571
Nintendo DS,9232,Elite Beat Agents,bbf10cada0dcc72068179c600fe79267,Elite Beat Agents (USA).nds,nointro,,usa,Elite.Beat.Agents.USA.zip,110438262
Nintendo DS,25369,Pokémon Pearl Version,99569210410cb13f655fc2a18a2525b4,Pokemon - Pearl Version (USA) (Rev 5).nds,nointro,,usa,Pokemon.-.Pearl.Version.USA.Rev.5.zip,27881090
Nintendo DS,16618,Doodle Jump Journey,671a72464381d8955c8ed90ad9bb90dd,Doodle Jump Journey (USA).nds,nointro,,usa,Doodle.Jump.Journey.USA.zip,979011
Nintendo DS,4958,Final Fantasy Tactics A2: Grimoire of the Rift,215d4042c498fc8348e9acabf9f9c302,"Final Fantasy Tactics A2 - Grimoire of the Rift (Europe) (En,Fr,De,Es).nds",nointro,,europe,Final.Fantasy.Tactics.A2.-.Grimoire.of.the.Rift.Europe.EnFrDeEs.zip,72104039
