rank,id,title,consoleName,consoleId,totalPlayers,casualPlayers,hardcorePlayers,numAchievements,points,genre,developer,publisher,released
119,17812,"~Hack~ Mario and the Mystic Purple Stars","Nintendo 64",2,420,420,420,28,0,"3D Platforming, Collect-a-thon","Progji","Hack - Super Mario 64","2020-11-19"
120,19551,"~Hack~ Super Mario 64: Through the Ages","Nintendo 64",2,419,419,419,68,0,"","","Hack - Super Mario 64","2022-04-30"
121,10607,"Chameleon Twist","Nintendo 64",2,410,410,410,32,0,"3D Platforming","Japan System Supply","Sunsoft","1997-11-30"
122,10530,"WCW vs. nWo: World Tour","Nintendo 64",2,407,407,407,31,0,"Sports - Wrestling","Asmik Ace Entertainment, AKI Corporation","THQ","1997-11-01"
123,10627,"South Park: Chef's Luv Shack","Nintendo 64",2,404,404,404,75,0,"Trivia, Party","Acclaim","Acclaim","1999-10-12"
124,10171,"Tetris 64","Nintendo 64",2,401,401,401,40,0,"Falling Block Puzzle","Amtex","SETA","1998-11-13"
125,14447,"~Hack~ Super Mario 64: The Green Comet","Nintendo 64",2,400,400,400,32,0,"3D Platforming","Arthurtilly","Hack - Super Mario 64","2019-01-14"
126,13113,"Puyo Puyo Sun 64","Nintendo 64",2,398,398,398,29,0,"","Compile","Compile","1997-10-31"
127,11647,"~Hack~ Super Mario 64: The Green Stars","Nintendo 64",2,388,388,388,54,0,"","Kampel125","Hack - Super Mario 64","2013-07-21"
128,10127,"Duke Nukem: Zero Hour","Nintendo 64",2,386,386,386,106,0,"Third-Person Shooter","Eurocom","GT Interactive Software","1999-08-01"
129,10223,"Gex 3: Deep Cover Gecko","Nintendo 64",2,383,383,383,55,0,"3D Platforming, Collect-a-thon","Gratuitous Games","Crave Entertainment","1999-09-28"
130,25610,"~Hack~ Paper Mario: TTYD64","Nintendo 64",2,381,381,381,208,0,"Turn-Based RPG","elDexter","Hack - Paper Mario","2023-08-13"
131,22459,"~Hack~ The Quest For Milk 64","Nintendo 64",2,379,379,379,9,0,"3D Platforming","Deathray9000","Hack - Super Mario 64","2022-09-07"
132,29843,"~Hack~ The Legend of Zelda: Ultimate Trial","Nintendo 64",2,377,377,377,81,0,"","Ultimate Trial's Team","","2024-05-24"
133,10587,"Monopoly","Nintendo 64",2,377,377,377,16,0,"Board Game","Mind's Eye Productions","Hasbro Interactive","1999-12-18"
134,27401,"~Homebrew~ Portal 64","Nintendo 64",2,375,375,375,25,0,"Action, Puzzle","lambertjamesd","lambertjamesd","2023-01-01"
135,17507,"~Hack~ Kirby 64: Whispy's Trials","Nintendo 64",2,374,374,374,12,0,"2.5D Platforming","jesusyoshi54","Hack - Kirby 64 - The Crystal Shards","2020-10-04"
136,10255,"Shadow Man","Nintendo 64",2,373,373,373,74,0,"Action, Survival Horror","Acclaim","Acclaim","1999-07-31"
137,27596,"~Hack~ Wario's Hint Art","Nintendo 64",2,368,368,368,51,0,"3D Platforming","Lawnmowerman","Hack - Super Mario 64","2022-11-21"
138,10429,"Fighters Destiny","Nintendo 64",2,365,365,365,75,0,"3D Fighting","Opus, Anchor","Imagineer, Ocean","1998-01-26"
139,34305,"~Hack~ Mario Breaks EVERY BONE IN HIS BODY","Nintendo 64",2,364,364,364,7,0,"3D Platforming","CowQuack","Hack - Super Mario 64","2024-03-27"
140,10330,"Bomberman 64: The Second Attack!","Nintendo 64",2,361,361,361,50,0,"Action, Puzzle","Hudson Soft","Vatical Entertainment","1999-12-03"
141,10517,"Top Gear Rally","Nintendo 64",2,359,359,359,52,0,"Rally Racing","Boss Game Studios","Midway","1997-01-01"
142,10486,"Mission: Impossible","Nintendo 64",2,358,358,358,37,0,"Action-Adventure","Infogrames","Ocean Software","1998-01-01"
143,10515,"Tom and Jerry in Fists of Furry","Nintendo 64",2,356,356,356,36,0,"Arena Fighting","VIS Entertainment","Ubisoft, NewKidCo","2000-11-12"
144,14486,"~Hack~ Zelda 64: Dawn & Dusk","Nintendo 64",2,344,344,344,15,0,"Action-Adventure","Captain Seedy-Eye","Hack - The Legend of Zelda: Ocarina of Time","2019-09-23"
145,18183,"~Hack~ The Legend of Zelda: Ocarina of Time - Spaceworld '97 BETA Experience","Nintendo 64",2,340,340,340,16,0,"Action-Adventure","Zel","Hack - The Legend of Zelda: Ocarina of Time","2021-11-21"
146,10149,"Army Men: Sarge's Heroes 2","Nintendo 64",2,336,336,336,59,0,"Third-Person Shooter","The 3DO Company","The 3DO Company","2000-09-26"
147,22554,"~Hack~ Mario Aimlessly Drives a Car Around the City 64","Nintendo 64",2,327,327,327,9,0,"","CowQuack","Hack - Super Mario 64","2021-04-14"
148,17857,"~Hack~ Star Revenge 0: Galaxy of Origins","Nintendo 64",2,326,326,326,56,0,"3D Platforming, Collect-a-thon","","Hack - Super Mario 64","2020-08-15"
149,10333,"San Francisco Rush 2049","Nintendo 64",2,321,321,321,65,0,"Arcade Racing","Midway","Midway","2000-09-05"
150,14664,"~Hack~ Super Mario and the Cursed Castles","Nintendo 64",2,320,320,320,58,0,"","Foxen","Hack - Super Mario 64","2019-06-06"
151,19486,"~Hack~ Banjo-Kazooie: Gruntilda's Mask","Nintendo 64",2,318,318,318,14,0,"","Hacker - Kurko Mods","","2019-01-01"
152,10087,"Rampage: World Tour","Nintendo 64",2,309,309,309,33,0,"Action, Arcade","Saffire","Midway","1998-03-30"
