gameId,gameTitle,md5,romName,labels,patchUrl,region,romFile,romSize
501,DEcapAttack,283c180cede3352dabec75fff677052e,"DEcapAttack (USA, Europe, Korea) (En).md",nointro,,usa,"DEcapAttack (USA, Europe, Korea).zip",251613
170,Columns III: Revenge of Columns,441b7e9c9811e22458660eb73975569c,Columns III (USA).md,nointro,,usa,Columns III (USA).zip,245700
80,X-Men 2: Clone Wars,b687660446f6e49dfd465cd0ef9f0bc3,"X-Men 2 - Clone Wars (USA, Europe).md",nointro,,usa,"X-Men 2 - Clone Wars (USA, Europe).zip",1169528
2367,Valis,da1638baec999b2203ac5e5fec31c744,Valis (USA).md,nointro,,usa,,
19,Ghostbusters,d73f3b9feac4734e9a391aa211a88159,"Ghostbusters (USA, Europe).md",nointro,,usa,"Ghostbusters (USA, Europe).zip",358865
125,Show do Milhão,c4412773f166b3d75f14fed985bd2239,Show do Milhao (Brazil).md,nointro,,brazil,,
70,Ultimate Mortal Kombat 3,5a129779699f8b388e97c9c0d703d503,Ultimate Mortal Kombat 3 (USA).md,nointro,,usa,Ultimate Mortal Kombat 3 (USA).zip,3325557
67,Splatterhouse 3,8c2a9b15ba24b611c895efd49c175ebe,Splatterhouse 3 (USA).md,nointro,,usa,Splatterhouse 3 (USA).zip,1089562
1438,Crusader of Centy,4ead1c30202dbc10ad3e327f69770570,Crusader of Centy (USA).md,nointro,,usa,Crusader of Centy (USA).zip,1312626
574,The Punisher,0711541847d139a7dae88958b68f92ee,"Punisher, The (USA).md",nointro,,usa,"Punisher, The (USA).zip",1035917
226,Arrow Flash,7f8f0a581158a00b6799204c9afe646b,Arrow Flash (USA).md,nointro,,usa,,
587,Zero Wing,5f4f2fb8c7b8c50efbc6eed57ce3dae3,Zero Wing (Europe).md,nointro,,europe,,
583,Snow Bros.: Nick & Tom,bc5d2dadfa64e26d851af8c294c38436,Snow Bros. - Nick & Tom (Japan).md,nointro,,japan,,
60,Mortal Kombat II,c8e887ca9cdde7bde85f324f66d34b2d,Mortal Kombat II (World).md,nointro,,world,Mortal Kombat II (World).zip,2357036
2364,Gargoyles,182b253e376b3ed4c51be1f87a95aa29,Gargoyles (USA).md,nointro,,usa,,
289,Last Battle,1164d4b9e1c69c914f68a3f0e126039b,"Last Battle (USA, Europe, Korea) (En).md",nointro,,usa,,
1404,Steel Empire,9105a05e3e2e0ae261789fdafca676a2,Steel Empire (USA).md,nointro,,usa,Steel Empire (USA).zip,473122
4228,Devil Crash MD,f93c0545385edce6ccef288ac767c670,Devil Crash MD (Japan).md,nointro,,japan,Devil Crash MD (Japan).zip,387525
1426,Burning Force,da536d20ac0f0e3a62d9709078690032,Burning Force (USA).md,nointro,,usa,,
15387,~Homebrew~ Xeno Crisis,50cca5273cdb6d6df36cbd29dbd3ff7f,"Xeno Crisis (World) (En,Ja,Fr,De,Es,It,Nl,Pt) (Aftermarket) (Unl).md",nointro,,world,,
